tweet,retweetsCount,favoritesCount
"RT @Chief_Astronaut: '@Commercial_Crew: @BoeingDefense continues to develop CST-100 in partnership with @Commercial_Crew. http://t.co/T3INt…",29,0
"ルイーズ湖、カナダ“@EarthPix: Lake Louise, Alberta, Canada. Photo by Aaron Huang. http://t.co/O9KpzlmLKb”",48,78
"RT @NASA: [Video] @elonmusk gives a tour of @SpaceX's new #DragonV2, its new human spacecraft http://t.co/5Z5SZaDWqa   http://t.co/rSc7bHMQ…",702,0
"RT @Chief_Astronaut: '@Commercial_Crew: @SpaceX has unveiled Dragon V2! One of the vehicles developed in partnership w/ @Commercial_Crew ht…",31,0
"RT @EarthPix: A perfect spot to watch the Moonrise http://t.co/NFdHjUT4jc",2202,0
"RT @Phil44: Here's the flag the President was referencing when he called @NASA's @ISS_Research: http://t.co/TuBMa2mwJ1 #DragonV2 http://t.c…",25,0
"アザラシがペンギンをハグ(抱きしめ)しているだけ？“@EarthPix: Just a seal hugging a penguin http://t.co/LuOv1zz4FA”",195,147
"RT @EarthPix: Just Lion around http://t.co/I50suatnhD",1418,0
"ニュージーランド“@EarthPix: New Zealand is Beautiful http://t.co/odPLMMQqre”",24,41
"オーストラリアから見た天の川“@EarthPix: Milky Way in Australia http://t.co/2EoTbUrxqV”",160,205
"RT @esaoperations: Full house again on the #ISS Meet the six crewmembers http://t.co/CDvZ0zZYhc http://t.co/ZwuhozeeSq",48,0
"RT @ISS101: Looking back at a successful launch &amp; docking, the #ISS Exp. 40 crew is now united in orbit http://t.co/s2k3MKAwfY | http://t.c…",57,0
"RT @NASA: It's again daylight on space station, &amp; HD cameras now show the #Soyuz docked to #ISS: http://t.co/T48rNrAEyp http://t.co/N8AGC4q…",829,0
"RT @NASA: #Soyuz with @astro_reid, @astro_alex &amp; @Msuraev docked to the space station at 9:44p ET. #Exp40 #ISS http://t.co/wHZtXXMfDu",246,0
"RT @NASA_Astronauts: #Soyuz now less than 40 meters from Rassvet docking port on #ISS.  http://t.co/a444py2lEe",64,0
"RT @Chief_Astronaut: #ISS agrees! '@WUSTL: Whatever U want to do, if U want to be great at it, U have to love it + be able to make sacrific…",9,0
"RT @NASA: Miss today's #Exp40 #Soyuz launch to #ISS? Or do you want to relive it? No worries. Watch: https://t.co/fvnRaW68md  http://t.co/N…",570,0
"RT @NASA_Astronauts: #Exp40 Soyuz launches from Kazakhstan as seen in this 30-second exposure.  https://t.co/fnEVmANPHt http://t.co/ZqMGEoa…",109,0
"RT @NASA_Astronauts: 3 new crewmates heading to #ISS. Missed the launch? We've got you covered: http://t.co/m346HshHmN",49,0
"RT @NASA: Lift off! The #Soyuz with @astro_reid @astro_alex &amp; @Msuraev launched at 3:57p ET. #ISS #Exp40 http://t.co/pqwA6jwyrH http://t.co…",638,0
"RT @NASA: LIVE on NASA TV &amp; http://t.co/1mKUqiX0S4  Watch @astro_reid, @Astro_Alex &amp; @Msuraev launch at 3:57pm ET. http://t.co/T9MhykXGMv",405,0
"RT @astro_timpeake: Fun fact: Soyuz does 0-60mph in &lt;2 sec &amp; keeps that going for nearly 9 mins. Have a wild ride @Astro_Alex :) http://t.c…",226,0
"イロハモミジ、米国オレゴン州“@EarthPix: Japanese Maple, Oregon. Photo by Krissy Aldous. http://t.co/X0RxNCt8Pu”",59,85
"RT @NASA_Astronauts: .@Astro_Reid, @Astro_Alex, @MSuraev launch tomorrow at 3:57p ET to join #Exp40 crew on #ISS.http://t.co/krR7Y6jdt4  ht…",45,0
"RT @NASA: Trio heads to space tomorrow #ISS RT @Msuraev @astro_reid @Astro_Alex это наше селфи с друзьями на пресс-конференции. http://t.co…",216,0
"RT @astro_reid: Wow, I can barely see my seat. Amazing photo! “@AstroSamantha: And almost vertical!  #Soyuzrollout #BlueDot http://t.co/QUu…",797,0
"RT @EarthPix: An African elephant and baby are crossing the Masai Mara at sunset. Photo by Marsel van Oosten. http://t.co/vG7sQN9H5s",1323,0
"RT @EarthPix: Corona Del Mar, California http://t.co/65GeZQkTAT",1300,0
"タイ“@EarthPix: Thailand is beautiful http://t.co/3n3Rxqh8F2”",26,42
"フランス、コルシカ島の洞窟“@EarthPix: Ocean Cave, Corsica, France http://t.co/1BIYjxyI2X”",34,63
"RT @JAXA_jp: [地球観測研究センター（EORC）] 「いぶき」観測画像：バルカン半島の洪水 http://t.co/pwphAOwjJU",36,0
"RT @JAXA_jp: [衛星利用推進サイト] 「衛星データの利用拡大に向けたビジネスモデルの募集」の結果について http://t.co/7oRsWMvdzi",12,0
"噴火する火山(ハワイ)ー映画のワンシーンのよう“@EarthPix: Erupting Volcano, Hawaii http://t.co/5SKVjYugAr”",67,79
"RT @JAXA_jp: [ファン!ファン!JAXA! ] 「だいち2号」から届いた！　Lバンド合成開口レーダ展開画像 http://t.co/IQKLlIh0KN",96,0
"ユキヒョウ“@EarthPix: Snow Leopards http://t.co/fnfUwIKQXv”",107,149
"RT @EarthPix: Lake Bled, Slovenia http://t.co/VSdv57fq4Q",996,0
"アラスカの山々“@EarthPix: Alaska Mountains. Photo by Marc Adamus. http://t.co/kpEijNLg3f”",39,76
"打ち寄せる波ごしの夕日“@EarthPix: Sunset through the wave http://t.co/uZGd6zYovL”",74,104
"トンボに露のしずく“@EarthPix: Dew drops on a Dragonfly http://t.co/hxK6thRnCI”",78,107
"アカエイの赤ちゃん“@EarthPix: Baby Stingray http://t.co/EJa3oyhNwP”",102,98
"RT @EarthPix: Seljalandsfoss Falls, Iceland http://t.co/TV55v2ZtGS",959,0
