tweet,retweetsCount,favoritesCount
"Установка фильтра для очистки воздуха #МКС в блоге (A2 filter installation #ISS det/ in blog) http://t.co/szCseMs2eW http://t.co/DjNUGRnJjU",9,19
"RT @Msuraev: вечерний трафик на МКС:  http://t.co/gqrkCyQzPm с помощью @YouTube",44,0
"#Севастополь и бухта #Крым #МКС ещё в блоге (#Sevastopol #Crimea #ISS more in blog) #bluedot http://t.co/Qj1xQDtJMM http://t.co/e1CGeOpypR",63,34
"Очередной эксперимент Матрёшка-Р #МКС подр. блог (Experiment Matryoshka-R #ISS det/ in blog) http://t.co/Qy7i1Jkvp9 http://t.co/DjoFn5gXJB",3,15
"RT @Msuraev: На сон грядущий. Эпизод 1 http://t.co/XWXax32Lc2 с помощью @YouTube",97,0
"Снова рассвет на орбите #МКС cм. блог (Again Dawn in an Orbit #ISS HQ in blog) #BlueDot http://t.co/PwcIeIuC5h http://t.co/wQidfrI70g",52,42
"#ВКД38 работаем #МКС подр. блог (#EVA38 work #Spacewalk #ISS detail blog) http://t.co/9UHosZIzpF http://t.co/yVcWB1QFTq",23,36
"#ВКД38 выход #МКС подр. блог (#EVA38 begin #Spacewalk #ISS detail blog) http://t.co/9UHosZIzpF http://t.co/OkUCN5fJ0H",19,38
"#ВКД38 перед выходом #МКС подр. блог (#EVA38 before #Spacewalk #ISS detail blog) http://t.co/9UHosZIzpF http://t.co/YBF5ntSjFW",13,29
"#ВКД38 перед выходом #МКС подр. блог (#EVA38 before #Spacewalk #ISS detail blog) http://t.co/9UHosZIzpF http://t.co/39uSZ0WmDq",12,25
"#ВКД-38 после Выхода #МКС подр. блог (#EVA-38 after #Spacewalk #ISS detail blog) http://t.co/XCQY0PJsdp http://t.co/OeGT5RYYfN",22,35
"ВКД-38 уст-ка антенны #МКС подр. блог (#EVA-38 antenna installation #ISS #spacewalk det/ blog) http://t.co/XCQY0PJsdp http://t.co/i4OunVlhLZ",24,38
"#ВКД-38 работа в ночи #МКС подр. блог (#EVA-38 Work in darkness #ISS #spacewalk detail blog) http://t.co/XCQY0PJsdp http://t.co/9xUwaKulQw",14,28
"#ВКД-38 позируем #МКС подр. блог (#EVA 38 we pose #ISS #spacewalk detail blog) http://t.co/XCQY0PJsdp http://t.co/hIGJ52G9n0",50,52
"А Земля-то круглая! #МКС (The Earth is Round! )  #ISS #Cupola #bluedot http://t.co/RoXMKgMdfO http://t.co/q85heS8cHK",42,46
"После задымления 10 июня - замена блока разогрева питания (БРП-М) на #МКС подробнее в блоге - http://t.co/n5gfuegTQ7 http://t.co/uchNSRWkkT",2,15
"June 10 smoke &amp; burning smell - Replacement the Water Dispensing&amp;Heating Unit #ISS detail blog http://t.co/me6HH71mtF http://t.co/ILca67uU2v",13,33
"Облака. Закат. #МКС в блоге (Clouds. Sunset. #ISS HQ in blog) #bluedot http://t.co/NcGIlQeFXq http://t.co/85NF4rf3Lx",46,51
"Контроль атмосферы на #МКС подр. в блоге (Atmosphere Control #ISS detail in blog) #bluedot http://t.co/Btri8VSOyH http://t.co/hOeP5lhabP",20,24
"RT @Astro_Alex: I took this picture from the Cupola on #ISS - its shadow is in the middle of this  #spacewalk picture http://t.co/1g5aiA9TIO",207,0
"Суэцкий канал. Египед #МКС ещё в блоге (Suez Canal. Egypt #ISS more in blog) #bluedot http://t.co/4xsaLtivD3 http://t.co/xEYl7GDHwj",27,36
"Меню для итальянки #МКС видео в блоге (Menu for Italian #ISS video in blog) http://t.co/2XC8UpgLcy http://t.co/RhKz4i29sb",10,12
"RT @Msuraev: http://t.co/h7JtX2fk2J",82,0
"RT @Msuraev: Обещал - выполняю http://t.co/lfDxNai00H",55,0
"Космический трансформер над #МКС блог (Space Transformer over #ISS HQ blog) #bluedot http://t.co/v2nJOmWKZ2 http://t.co/baT9EZPGRP",32,35
"Запол-е водой сист. Электрон #МКС подр. блог ( 'Electron' System filling Water #ISS det/ blog) http://t.co/gKThHDOXFv http://t.co/6uoYWSHwNH",12,23
"просто облака... #МКС (Clouds #ISS) #bluedot http://t.co/tNisnig48R http://t.co/hhY6FBKKRP",27,44
"Алекс готовит скафандр на будущее #МКС (@Astro_Alex a spacesuit prepares for #Spacewalks #ISS) http://t.co/hw97NiJoh2 http://t.co/jG4TCuH4lI",12,20
"RT @Astro_Alex: My great Russian crewmate @OlegMKS before his very 1st #spacewalk. This is a fair time to be nervous, but he wasn't http://…",83,0
"Выход в космос 19 июня #ВКД-38 видео (Russian Spacewalk EVA38 June 19 video) http://t.co/J83MuVhhLE http://t.co/TCTdTiumLN",30,31
"RT @Astro_Alex: Alone in the night - my Russian crew mates Sasha &amp; @OlegMKS during EVA 38, hit by first rays of orbital sunrise. http://t.c…",230,0
"RT @Astro_Alex: Alleine in der Nacht. Meine Mannschaftskameraden @OlegMKS und Sasha bei ihrem Weltraumausttieg gestern. http://t.co/8JMIGGq…",73,0
"RT @astro_reid: Good to have @OlegMKS back inside. He lives next door to me up here. Great guy. http://t.co/cbZGmkKVQU",87,0
"RT @astro_reid: Look close – Sasha and @OlegMKS are hanging on the outside. http://t.co/6ZDH8OYz0k",798,0
"Началась Видеотрансляция ВКД-38 по NASA TV (Public) (13:15 GMT, 17:15 МСК) http://t.co/x1T1QpmXph",6,10
"Video translation Spacewalk Beginning 9:15am EDT (13:15 GMT), June 19 http://t.co/x1T1QpmXph http://t.co/tx43j1Owy8",6,11
