tweet,retweetsCount,favoritesCount
"@bismarckFerreir Ha-ha, jodå, jag hade åkt upp ändå. Några år före min 1:a färd skedde ju f.ö. en riktig olycka, men jag tog ändå chansen",0,0
"@tussigumman jag gillar sci-fi, men inte vad som helst  i genren",0,0
"@kallecent ”Orbits” (banorna) för Hubble, ISS och Tiangong helt olika varandra och ta sig mellan dem som i filmen är omöjligt på riktigt",0,1
"Häftig film, Gravity! Fantastisk bra rymdscener. Kanske något otrolig story, men härligt spännande:-) Tack Petre Event för visningen",4,5
"Från prat för lärare i Södertälje till förvisning av rymdfilmen ”Gravity” på Park i Sthlm. Kollegor har sagt mkt bra om Gravity.",0,0
"Wallenberg Academy Fellows kickoff at IVA. Longterm support of future research leaders. http://t.co/GwO7Upc4Tc http://t.co/O6NSRpGJoI",1,1
"Svenska Hjältar jurymöte nr 2 i år. Svåra val - så många fantastiska kandidater! Vinnarna firas på stora galan 16/12! http://t.co/0ITynbvRKo",3,3
"RT @AmandaStehn: Hur skapas bilden av ingenjören? Kom och lyssna och diskutera den 22 okt på vårt frukostseminarium i Sthlm. #ingenjör http…",6,0
"RT @elonmusk: Rocket flight to 744m, hover &amp; return to launch pad (close shot from hexacopter drone) http://t.co/vyJSUbZo2R",2117,0
"RT @louisewallin: '@AmandaStehn: Såhär ser ingenjörsstudenter på sig själva! Håller du med? #ingenjör #IVAsr http://t.co/p2IPxs5NsE http://…",3,0
"Kul när det erbjuds tillfälle att inspirera lärare. Tisdag nästa vecka pratar jag i Södertälje http://t.co/hTFmznvqNS",5,3
"RT @Ingemyr: Filmen från missionen FluxLite-1 är nu publicerad på YouTube: http://t.co/lq2EHZ3aEM (@markp8183 @CFuglesang @PopAst )",2,0
"Föreläsning om Nobelpriset Higgspartikeln i fullsatt Oskar Klein-salen på AlbaNova http://t.co/yCUWRo7Rr7",4,1
"The Higgs particle found @CERN last yr won Nobel prize to two who guessed it exists: Peter Higgs &amp; Francois Engirt. Congrats ALL involved!",6,2
"Nobel prizes announced this week. Medicine first today. 2morrow PHYSICS. Something to do with Higgs particle? A good guess. Waiting…",8,6
"Årets Alumn KTH Magnus Egerstedt entusiastiskt om robotik och MOOC, Massive Online Open Courses. Nya grepp! http://t.co/gPlm2CBpqO",3,1
"Lunch med KTHs Årets Alumn Magnus Egerstedt, F-92, på Wallquistska våningen. Mycket prat om robotik. http://t.co/vhZzYa5Tde",0,0
"RT @KTHinfo: KTH's ranking rises among world's best universities http://t.co/9ooXSkLoJZ",10,0
"RT @markp8183: Unga amatörastronomer (@Ingemyr) skickade upp forskningsballong  http://t.co/xs1gK4hlv4",3,0
"Provkörde Tesla. Häftig el-bil. Under 5 s 0-100 km/tim. Kul att köra! Stor och rymlig. MILJÖVÄNLIG! http://t.co/c5hfZBrGT1",10,1
"Tekniska Museet. Efter 3 mån som nu ordf för TMs styrelse så är det dags för 1a styremötet.",0,0
"Vilken dag igår för kommersiell rymdfart! Nya transportfarkosten Cygnus anl ISS och SpaceX lyckad uppskjutning av uppgraderar Falcon9",4,2
"Bomässan sista dag. Signera hos Egmont 11, hos Fri Tanke 12:15 och dagens höjdpunkt rymdfrågor med KA-tecknare Arild på forskartorget 13:30",0,0
